Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2007-09-19,1,0,0.0005,16363.842601422908,16355.660680122197
2007-09-20,0,1,0.0005,16355.660680122197,16475.70061842644
2007-09-24,1,0,0.0005,16491.017902029977,16482.77239307896
2007-09-25,0,1,0.0005,16482.77239307896,16565.717195232075
2007-09-26,1,0,0.0005,16565.717195232075,16557.43433663446
2007-09-28,0,1,0.0005,16557.43433663446,16680.663305106096
2007-10-01,1,0,0.0005,16680.663305106096,16672.322973453545
2007-10-18,0,1,0.0005,16672.322973453545,16755.01794978262
2007-10-22,1,0,0.0005,16757.41266305468,16749.033956723157
2007-10-25,0,1,0.0005,16749.033956723157,16814.401318303968
2007-11-01,1,0,0.0005,16985.439884422165,16976.947164479956
2007-11-02,0,1,0.0005,16976.947164479956,17039.882457793334
2007-11-05,1,0,0.0005,17039.882457793334,17031.362516564437
2007-11-06,0,1,0.0005,17031.362516564437,17123.750391281483
2007-11-09,1,0,0.0005,17260.98628217367,17252.355789032586
2007-11-20,0,1,0.0005,17252.355789032586,17435.610553957205
2007-11-22,1,0,0.0005,17464.860992063626,17456.128561567595
2008-01-03,0,1,0.0005,17456.128561567595,17480.57045970072
2008-01-07,1,0,0.0005,17492.432204529756,17483.685988427493
2008-01-08,0,1,0.0005,17483.685988427493,18501.576726827545
2008-01-09,1,0,0.0005,18501.576726827545,18492.32593846413
2008-02-08,0,1,0.0005,18492.32593846413,19827.780889281803
2008-02-11,1,0,0.0005,19827.780889281803,19817.866998837162
2008-03-12,0,1,0.0005,19817.866998837162,20062.242263348988
2008-03-14,1,0,0.0005,20167.895898231283,20157.81195028217
2008-03-17,0,1,0.0005,20157.81195028217,20314.966577723175
2008-03-18,1,0,0.0005,20314.966577723175,20304.809094434313
2008-03-26,0,1,0.0005,20304.809094434313,20568.480084576415
2008-03-27,1,0,0.0005,20568.480084576415,20558.195844534126
2008-04-14,0,1,0.0005,20558.195844534126,20551.81968866678
2008-04-15,1,0,0.0005,20551.81968866678,20541.543778822448
2008-04-16,0,1,0.0005,20541.543778822448,20753.951758461055
2008-04-17,1,0,0.0005,20753.951758461055,20743.574782581825
2008-04-22,0,1,0.0005,20743.574782581825,20832.130550484504
