Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2007-12-28,1,0,0.0005,9462.043496116996,9524.475488740598
2008-03-12,0,1,0.0005,9524.475488740598,9519.713250996228
2008-03-13,1,0,0.0005,9519.713250996228,9565.086988353012
2008-05-16,0,1,0.0005,9565.086988353012,9560.304444858837
2008-05-19,1,0,0.0005,9560.304444858837,9513.718180320913
2008-06-05,0,1,0.0005,9513.718180320913,9508.961321230754
2008-06-09,1,0,0.0005,9627.844956697094,9536.339797658662
2008-07-02,0,1,0.0005,9536.339797658662,9531.571627759833
2008-07-03,1,0,0.0005,9531.571627759833,9419.355229845316
2009-07-31,0,1,0.0005,9419.355229845316,9414.645552230393
2009-08-04,1,0,0.0005,9514.384980428085,9514.702516537478
2009-08-19,0,1,0.0005,9514.702516537478,9509.94516527921
2009-08-20,1,0,0.0005,9509.94516527921,9509.258283080548
2009-08-27,0,1,0.0005,9509.258283080548,9504.503653939008
2009-08-28,1,0,0.0005,9504.503653939008,9491.148709666919
2009-09-08,0,1,0.0005,9491.148709666919,9486.403135312086
2009-09-09,1,0,0.0005,9486.403135312086,9510.321578322208
2009-09-22,0,1,0.0005,9510.321578322208,9505.566417533048
2009-09-23,1,0,0.0005,9505.566417533048,9445.501614420746
2009-09-30,0,1,0.0005,9445.501614420746,9440.778863613536
2009-10-01,1,0,0.0005,9440.778863613536,9346.004730420711
2009-10-02,0,1,0.0005,9346.004730420711,9341.331728055502
2009-10-06,1,0,0.0005,9386.00574403013,9420.747780409865
2009-10-14,0,1,0.0005,9420.747780409865,9416.037406519661
2009-10-15,1,0,0.0005,9416.037406519661,9426.385657026734
2009-10-21,0,1,0.0005,9426.385657026734,9421.672464198222
2009-10-22,1,0,0.0005,9421.672464198222,9438.903018952553
2009-10-29,0,1,0.0005,9438.903018952553,9434.183567443077
2009-10-30,1,0,0.0005,9434.183567443077,9361.11310691377
2009-11-04,0,1,0.0005,9361.11310691377,9356.432550360314
2009-11-05,1,0,0.0005,9356.432550360314,9357.460359256691
2009-11-09,0,1,0.0005,9357.460359256691,9352.781629077062
2009-11-10,1,0,0.0005,9352.781629077062,9336.74319457688
2009-11-25,0,1,0.0005,9336.74319457688,9332.074822979592
2009-11-26,1,0,0.0005,9332.074822979592,9231.341386577078
2010-02-09,0,1,0.0005,9231.341386577078,9226.72571588379
2010-02-10,1,0,0.0005,9226.72571588379,9202.80351969448
2010-02-16,0,1,0.0005,9202.80351969448,9198.202117934634
